debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_occupation,debtor_company,debtor_number
1075172361240307,Lulut Andriani,perempuan,"Sumatera Utara, 29-05-1979",44,"Gg. Tebet Barat Dalam No. 3
Bandar Lampung, KS 61098",61098,18,6,Cerai mati,Buruh,PD Pradipta Anggriawan Tbk,+62 (337) 546-3819
9424272924817246,"Eka Prasasta, S.Ked",laki-laki,"Lampung, 23-04-1965",58,"Gang Pelajar Pejuang No. 511
Kediri, YO 88791",88791,19,19,Menikah,Profesional,PD Hidayanto,+62 (0193) 080 1752
2308026710489559,Tgk. Mursita Damanik,laki-laki,"Gorontalo, 10-05-1963",60,"Jalan Laswi No. 05
Palangkaraya, BE 66488",66488,9,16,Belum menikah,Pengusaha,PD Kusumo,+62 (87) 765-1600
6392305704814503,Ulva Lazuardi,laki-laki,"Sulawesi Tenggara, 04-09-1976",47,"Jalan PHH. Mustofa No. 492
Padangpanjang, Sumatera Utara 85805",85805,17,17,Cerai hidup,Pegawai Swasta,UD Mangunsong Pradana,+62-0609-346-0610
2542119397077713,"Hj. Ika Saptono, S.IP",perempuan,"Banten, 25-07-1961",62,"Jalan Wonoayu No. 13
Bitung, JI 44848",44848,17,11,Cerai mati,Profesional,Perum Yolanda Namaga Tbk,+62-564-316-3877
9484190472876558,Kamila Uwais,perempuan,"DKI Jakarta, 29-05-1986",37,"Jl. Rawamangun No. 912
Pontianak, SN 07000",07000,9,16,Cerai hidup,Profesional,PT Hidayat Sihombing (Persero) Tbk,+62 (0327) 814 0708
9202870698357963,Estiawan Winarno,perempuan,"DKI Jakarta, 04-06-1980",43,"Jalan Pasirkoja No. 360
Tanjungbalai, SU 30779",30779,13,18,Belum menikah,Profesional,CV Riyanti (Persero) Tbk,+62 (020) 306 9333
4332434240994285,Amelia Pradana,laki-laki,"Kalimantan Selatan, 23-12-1974",49,"Gang Rumah Sakit No. 98
Parepare, AC 33963",33963,15,18,Cerai hidup,Pegawai Negeri,CV Budiyanto,+62 (0739) 112-0506
6688543186898879,Najwa Setiawan,laki-laki,"Nusa Tenggara Barat, 31-10-1972",51,"Gang Pelajar Pejuang No. 9
Cilegon, DKI Jakarta 77217",77217,19,1,Menikah,Pegawai Swasta,UD Ardianto,+62 (663) 832 1844
4380446390665134,Silvia Wulandari,laki-laki,"Kalimantan Timur, 27-09-1975",48,"Gg. Moch. Toha No. 5
Banda Aceh, DKI Jakarta 76281",76281,12,1,Belum menikah,Pengusaha,PT Uwais Tbk,+62 (73) 466-4771
2902749014290385,Nugraha Anggraini,perempuan,"Sulawesi Selatan, 05-08-1984",39,"Gang Ciumbuleuit No. 319
Kediri, ST 24232",24232,2,8,Belum menikah,Pegawai Swasta,PD Hutapea,+62 (345) 609 3349
4302636548342930,Xanana Hutapea,perempuan,"Papua, 29-08-1985",38,"Jl. Waringin No. 684
Prabumulih, Sumatera Barat 06546",06546,19,17,Belum menikah,Pegawai Negeri,Perum Pertiwi Fujiati Tbk,+62 (0405) 675 9681
7446551079566355,Ellis Saptono,laki-laki,"Riau, 29-06-1965",58,"Jalan Ahmad Dahlan No. 0
Ternate, Maluku Utara 18758",18758,12,5,Belum menikah,Profesional,Perum Rahayu,+62 (142) 923 4587
7214205925189870,Mujur Simbolon,laki-laki,"Kepulauan Riau, 15-07-1978",45,"Jalan Ciumbuleuit No. 878
Tidore Kepulauan, LA 56464",56464,5,19,Belum menikah,Pegawai Negeri,PD Siregar,+62 (662) 747 4174
3519119104706576,Oskar Habibi,laki-laki,"Bengkulu, 25-06-1995",28,"Gang Yos Sudarso No. 885
Langsa, Papua 90122",90122,18,3,Menikah,Pegawai Swasta,Perum Wacana (Persero) Tbk,+62 (812) 802-6366
1297452597062792,"Dasa Narpati, S.E.I",laki-laki,"Sumatera Utara, 29-03-1967",56,"Jalan Kutisari Selatan No. 90
Parepare, Lampung 04974",04974,13,1,Cerai mati,Pegawai Swasta,Perum Hutagalung Saragih,+62 (279) 548-2423
6303588700673546,Koko Utama,perempuan,"Kalimantan Utara, 05-07-1966",57,"Jalan Medokan Ayu No. 44
Langsa, Nusa Tenggara Timur 77117",77117,11,13,Menikah,Pegawai Swasta,CV Halimah,+62-086-513-1502
1864576297367219,"Bagiya Jailani, S.Kom",laki-laki,"Sulawesi Selatan, 31-10-1976",47,"Gang HOS. Cokroaminoto No. 1
Pasuruan, Sulawesi Barat 84790",84790,7,17,Cerai hidup,Pegawai Negeri,CV Rahayu,+62 (44) 025-9090
7457796506591678,Drs. Argono Safitri,laki-laki,"Jambi, 11-11-1983",40,"Gg. KH Amin Jasuta No. 601
Sawahlunto, KU 07401",07401,8,10,Cerai hidup,Buruh,CV Siregar Puspita,+62-20-480-9550
3430084432023047,Murti Hastuti,laki-laki,"Bengkulu, 14-08-1980",43,"Jalan Kutisari Selatan No. 482
Banda Aceh, BB 35143",35143,14,15,Cerai hidup,Pengusaha,Perum Hastuti Kusumo Tbk,+62 (506) 118 0754
4287612805252288,"Dr. Devi Melani, M.Ak",laki-laki,"Lampung, 30-04-1988",35,"Jl. Dipatiukur No. 5
Lubuklinggau, Papua Barat 34241",34241,6,9,Cerai hidup,Pegawai Swasta,Perum Pertiwi,+62 (0746) 481-8534
9902054486964459,"Devi Novitasari, S.Kom",perempuan,"Riau, 25-11-1967",56,"Jalan Rumah Sakit No. 566
Bukittinggi, YO 23867",23867,10,10,Menikah,Pegawai Negeri,PT Maheswara Wibowo,+62-377-602-3416
2423588413489119,"Cut Elma Suryatmi, S.E.",perempuan,"Kalimantan Selatan, 22-06-1972",51,"Gg. Rumah Sakit No. 2
Bontang, Jawa Tengah 08543",08543,4,16,Belum menikah,Pengusaha,CV Wijayanti (Persero) Tbk,+62-078-933-1533
2780317955472442,Drs. Kanda Padmasari,perempuan,"DKI Jakarta, 09-06-1982",41,"Jalan Dipatiukur No. 332
Pekalongan, SG 82452",82452,11,17,Menikah,Pegawai Negeri,UD Marbun (Persero) Tbk,+62-0503-033-2643
5953676266466993,Farhunnisa Narpati,perempuan,"DI Yogyakarta, 14-02-1976",47,"Jalan Cihampelas No. 8
Yogyakarta, Riau 57520",57520,12,17,Cerai hidup,Pengusaha,PD Nainggolan Widodo,+62-0970-715-8344
8084565434011267,Dr. Cornelia Suryono,perempuan,"Riau, 21-08-1996",27,"Gang Cikapayang No. 79
Bitung, BE 69461",69461,1,5,Menikah,Pegawai Negeri,UD Pradipta Tbk,+62 (69) 371 5476
4231184838567158,"Adika Sitompul, M.M.",perempuan,"Sulawesi Tenggara, 05-08-1975",48,"Gg. Kendalsari No. 6
Blitar, Jawa Tengah 81403",81403,15,19,Menikah,Pengusaha,PT Agustina,+62-705-811-5718
1266830366129739,"Damu Sihombing, S.Pt",laki-laki,"Maluku Utara, 06-09-1970",53,"Gang Cikutra Barat No. 891
Sukabumi, PA 65527",65527,12,10,Belum menikah,Pengusaha,PT Nasyiah Budiman Tbk,+62 (0341) 962 8351
9135487444533211,Bakda Yuniar,perempuan,"Papua Barat, 25-09-1999",24,"Jalan Rumah Sakit No. 17
Singkawang, Bengkulu 18885",18885,6,12,Menikah,Buruh,UD Waluyo,+62 (009) 048-0547
5088099576333508,"Padma Napitupulu, S.T.",laki-laki,"Gorontalo, 22-03-1985",38,"Jl. Medokan Ayu No. 98
Bekasi, Banten 90577",90577,16,2,Cerai hidup,Pegawai Negeri,PT Widiastuti,+62 (838) 524-8420
4491409232169365,"drg. Hadi Prastuti, S.T.",perempuan,"Kalimantan Selatan, 22-08-1979",44,"Jalan Cikutra Timur No. 3
Binjai, Aceh 91842",91842,17,11,Belum menikah,Buruh,UD Siregar,+62 (029) 965 8458
9891703370620972,Dr. Viktor Prayoga,perempuan,"Sulawesi Tengah, 05-09-1999",24,"Jalan Peta No. 939
Semarang, NT 42171",42171,20,13,Cerai hidup,Profesional,Perum Hidayat Tbk,+62 (898) 771-0826
2414539822923589,Eva Iswahyudi,laki-laki,"Sulawesi Barat, 18-10-2000",23,"Jalan Indragiri No. 60
Pagaralam, SS 60501",60501,11,17,Belum menikah,Pegawai Swasta,UD Setiawan (Persero) Tbk,+62-015-146-1383
1369251490076895,Bella Haryanti,laki-laki,"Jawa Tengah, 05-09-1999",24,"Jalan PHH. Mustofa No. 325
Depok, YO 86128",86128,7,13,Belum menikah,Profesional,PT Winarsih (Persero) Tbk,+62 (46) 953 4997
4065689948900405,Darman Halim,perempuan,"Jawa Barat, 23-11-1968",55,"Gang Pasirkoja No. 85
Solok, Riau 10769",10769,12,7,Cerai mati,Buruh,CV Andriani Hutagalung (Persero) Tbk,+62 (86) 806 0151
4795649947211594,Hj. Carla Ramadan,laki-laki,"Sumatera Barat, 29-07-1994",29,"Jl. Jend. Sudirman No. 07
Pariaman, SU 11009",11009,6,19,Cerai hidup,Pegawai Negeri,PD Firmansyah,+62 (0569) 560-4762
8090024390895638,Dian Rajata,perempuan,"Sumatera Selatan, 23-11-1988",35,"Gang Dipatiukur No. 755
Bengkulu, Banten 70647",70647,19,19,Belum menikah,Profesional,CV Thamrin Santoso,+62-341-616-4567
2426400688560363,Cakrawangsa Lestari,laki-laki,"Bali, 21-04-1986",37,"Gang Rajiman No. 76
Banjarbaru, Kalimantan Barat 84505",84505,1,2,Cerai hidup,Profesional,Perum Widodo,+62-0795-868-3279
2661346021653453,Hj. Ratna Hasanah,perempuan,"Kepulauan Riau, 14-12-1980",43,"Gang Gegerkalong Hilir No. 97
Magelang, Lampung 97498",97498,11,9,Menikah,Pengusaha,Perum Megantara,+62-36-953-9391
3911540107806423,Rina Sinaga,laki-laki,"Kalimantan Barat, 21-09-1963",60,"Jalan Rumah Sakit No. 846
Depok, Kalimantan Tengah 44702",44702,1,4,Menikah,Profesional,Perum Wibowo Prasetyo,+62-0270-941-0369
7335325888084579,Adikara Farida,laki-laki,"Aceh, 25-02-1981",42,"Jl. Gardujati No. 41
Magelang, Maluku 16656",16656,16,20,Cerai mati,Buruh,PT Tamba Tbk,+62 (248) 217 6005
7482479286525722,"dr. Olivia Lazuardi, S.E.",laki-laki,"Nusa Tenggara Barat, 28-03-1986",37,"Gg. Moch. Ramdan No. 87
Kota Administrasi Jakarta Timur, BT 38958",38958,16,18,Cerai mati,Pegawai Negeri,PT Putra Namaga,+62 (076) 609 7803
7755703683915542,Panca Santoso,perempuan,"DI Yogyakarta, 06-02-1964",59,"Jalan Sukajadi No. 18
Madiun, Kepulauan Bangka Belitung 72048",72048,15,1,Cerai mati,Pegawai Negeri,PD Laksita,+62 (691) 131-5436
6321685368276319,Umar Santoso,perempuan,"DKI Jakarta, 12-04-1972",51,"Jalan Pasteur No. 3
Metro, LA 39065",39065,4,2,Menikah,Buruh,Perum Wahyuni Nurdiyanti Tbk,+62 (0708) 968-7520
7087205250560466,"drg. Ajimin Purnawati, S.IP",laki-laki,"Jambi, 12-06-1971",52,"Gang Cihampelas No. 944
Tangerang Selatan, Sulawesi Tenggara 90361",90361,11,2,Cerai mati,Pegawai Swasta,PT Saputra Purnawati,+62 (091) 186-4873
4788577288194592,Indra Agustina,laki-laki,"Gorontalo, 14-08-1995",28,"Jl. Tebet Barat Dalam No. 5
Lubuklinggau, Sumatera Utara 30259",30259,4,15,Cerai hidup,Profesional,UD Kusmawati Maryati Tbk,+62 (39) 908-0656
7604435486938517,"Lidya Sitorus, S.E.I",perempuan,"Papua Barat, 13-04-1975",48,"Jl. H.J Maemunah No. 189
Malang, SU 44389",44389,7,12,Belum menikah,Pengusaha,CV Salahudin (Persero) Tbk,+62 (147) 220 6524
6499743977348643,Drs. Cindy Nuraini,perempuan,"Papua, 22-08-1969",54,"Jl. Pasirkoja No. 1
Tanjungpinang, KB 54961",54961,11,20,Belum menikah,Profesional,PT Riyanti,+62 (0612) 615 0271
7078538789344363,Irnanto Pertiwi,perempuan,"Kalimantan Tengah, 01-09-1987",36,"Gang Cihampelas No. 21
Kota Administrasi Jakarta Pusat, YO 40902",40902,7,18,Menikah,Pegawai Swasta,PT Mustofa Widiastuti Tbk,+62-864-398-8354
5087760797399984,Diana Zulaika,perempuan,"Lampung, 24-11-1998",25,"Jalan K.H. Wahid Hasyim No. 3
Cirebon, JK 86639",86639,13,19,Cerai mati,Pengusaha,CV Iswahyudi Yuniar (Persero) Tbk,+62-003-348-8497
1476563768824713,"Drs. Jumadi Prasetya, S.E.I",perempuan,"Kalimantan Tengah, 05-08-1975",48,"Gg. Sukajadi No. 4
Kupang, Sumatera Utara 27540",27540,10,17,Belum menikah,Buruh,CV Fujiati Tbk,+62 (0777) 296-1099
9686694266194095,Rachel Maryadi,perempuan,"Sulawesi Tenggara, 20-03-1986",37,"Jalan Erlangga No. 3
Pasuruan, Kepulauan Bangka Belitung 64450",64450,8,15,Menikah,Pegawai Swasta,CV Nababan Wijaya,+62 (502) 241 6394
3064695569828020,"Ir. Lanjar Suryono, S.Farm",perempuan,"Kalimantan Utara, 13-03-1993",30,"Gg. Kapten Muslihat No. 6
Bandung, Papua Barat 36170",36170,15,18,Cerai hidup,Pegawai Swasta,PD Prakasa Simanjuntak,+62 (93) 241-7977
9470283409539764,"Puti Eli Winarsih, S.Ked",perempuan,"Sumatera Selatan, 20-08-1994",29,"Gang Peta No. 14
Batam, KI 51705",51705,12,20,Menikah,Pegawai Negeri,Perum Jailani Saptono,+62-0205-387-7223
8662085685042231,Hasna Kuswandari,laki-laki,"Bengkulu, 06-11-1978",45,"Gg. Raya Setiabudhi No. 865
Banda Aceh, SS 62140",62140,8,18,Cerai hidup,Buruh,CV Siregar Laksmiwati Tbk,+62-0093-835-0132
3728460597910364,"Sarah Maryati, S.H.",laki-laki,"Papua Barat, 01-07-1969",54,"Jalan Pasirkoja No. 30
Denpasar, JA 66462",66462,3,12,Menikah,Pengusaha,UD Firgantoro Putra,+62 (0806) 408-4767
2228263237866994,Cemplunk Mardhiyah,laki-laki,"DKI Jakarta, 26-07-1995",28,"Jalan Dipatiukur No. 36
Metro, DI Yogyakarta 56861",56861,14,14,Cerai mati,Profesional,PT Wastuti Pudjiastuti,+62 (0598) 917-6022
2252530198850866,"Lili Sitompul, S.E.I",perempuan,"Bali, 27-05-1961",62,"Jl. Dr. Djunjunan No. 5
Kota Administrasi Jakarta Barat, Jawa Barat 26120",26120,14,13,Menikah,Buruh,PD Nugroho Tbk,+62 (038) 580 2726
3824058696028875,Harsana Napitupulu,perempuan,"Kepulauan Riau, 21-03-1970",53,"Gg. Laswi No. 77
Langsa, JI 03155",03155,7,14,Menikah,Pengusaha,UD Lestari,+62-0283-502-8056
6309397304798203,Tgk. Ulva Lestari,perempuan,"Sulawesi Tengah, 02-08-1995",28,"Jalan Sukabumi No. 5
Tegal, KB 55152",55152,16,18,Menikah,Pengusaha,PT Utama,+62 (55) 869 2081
4404644008645056,Zelaya Maryati,perempuan,"Maluku, 07-06-1992",31,"Gg. Ciwastra No. 622
Palangkaraya, Kepulauan Riau 71916",71916,9,18,Cerai mati,Pegawai Swasta,CV Hutapea Ardianto (Persero) Tbk,+62 (051) 192-8315
9155841016172421,"Tgk. Cinta Pertiwi, S.Pt",perempuan,"Jambi, 27-08-1992",31,"Gang H.J Maemunah No. 818
Balikpapan, Riau 60761",60761,17,4,Cerai mati,Buruh,PD Wasita,+62-0870-027-9135
9728531741888908,Uli Yulianti,perempuan,"Sulawesi Selatan, 16-11-1999",24,"Gang Tubagus Ismail No. 224
Kupang, PA 10793",10793,4,8,Cerai mati,Buruh,PT Damanik,+62 (085) 456-4804
2238697464973691,"Ir. Lanang Pangestu, S.E.I",laki-laki,"Bengkulu, 30-06-1969",54,"Gg. KH Amin Jasuta No. 8
Jambi, Maluku 97460",97460,1,15,Cerai mati,Pegawai Swasta,UD Hidayat Natsir,+62 (016) 118-5135
1014284268242930,Ibrani Prasetya,perempuan,"Sumatera Utara, 22-11-1988",35,"Jl. Sentot Alibasa No. 057
Kota Administrasi Jakarta Barat, YO 76634",76634,3,9,Cerai hidup,Profesional,Perum Purnawati Nababan (Persero) Tbk,+62 (044) 938 8906
8558093658105524,Safina Safitri,laki-laki,"Banten, 30-01-1986",37,"Jalan Ahmad Dahlan No. 1
Bengkulu, SU 24553",24553,8,5,Cerai hidup,Pengusaha,CV Mardhiyah Handayani,+62 (18) 858 8033
9344765021052476,Tomi Rahmawati,perempuan,"Sumatera Barat, 27-12-1977",46,"Gg. M.H Thamrin No. 57
Bekasi, KU 94899",94899,11,17,Cerai hidup,Pegawai Negeri,UD Hutapea Wahyuni,+62 (040) 768-0171
2477777604341202,Emas Pangestu,perempuan,"Jawa Tengah, 27-11-1998",25,"Jalan Medokan Ayu No. 9
Kupang, PA 15392",15392,13,14,Cerai mati,Pegawai Swasta,PD Kusumo (Persero) Tbk,+62 (16) 537 6394
9360517495176887,Luis Samosir,perempuan,"Sulawesi Tenggara, 28-06-1981",42,"Jalan Pacuan Kuda No. 31
Padang, SG 47374",47374,10,2,Menikah,Pengusaha,PD Siregar,+62 (989) 039 8990
6589929638889436,Daru Megantara,perempuan,"Nusa Tenggara Barat, 19-07-1962",61,"Gang Suniaraja No. 3
Metro, Sumatera Utara 92697",92697,13,12,Cerai mati,Buruh,Perum Kurniawan Mandasari,+62 (0207) 070 4869
7328276606849642,Marsudi Santoso,laki-laki,"Sumatera Utara, 29-03-1973",50,"Gg. Indragiri No. 92
Palu, Papua Barat 86874",86874,3,17,Belum menikah,Pegawai Swasta,UD Sitompul,+62 (607) 512-7110
4039333351843652,"Chandra Zulaika, S.H.",perempuan,"Sulawesi Tenggara, 16-07-1990",33,"Jl. Peta No. 07
Tasikmalaya, Maluku 51581",51581,11,8,Cerai mati,Profesional,Perum Palastri Yuniar Tbk,+62-096-904-4875
7584507024642777,"dr. Lintang Kusmawati, S.Gz",perempuan,"Sulawesi Selatan, 18-06-1996",27,"Jalan Ciwastra No. 5
Bau-Bau, Jambi 58654",58654,6,20,Menikah,Pengusaha,CV Wahyuni Tbk,+62 (0962) 709-9913
6693679873646219,Kawaya Prasetya,perempuan,"Riau, 15-03-1986",37,"Jl. Pasteur No. 851
Parepare, KB 76466",76466,6,14,Menikah,Pengusaha,CV Hidayat Wulandari Tbk,+62 (0392) 891 6794
9067073275899674,Drs. Raina Megantara,laki-laki,"Lampung, 28-05-1979",44,"Jalan Gardujati No. 578
Subulussalam, Kepulauan Riau 54308",54308,18,5,Cerai mati,Profesional,PD Pratiwi (Persero) Tbk,+62 (93) 816 2391
3333592407358798,Dt. Tasdik Zulkarnain,laki-laki,"DKI Jakarta, 01-01-1975",48,"Jalan Cikutra Barat No. 574
Serang, Gorontalo 94663",94663,13,5,Menikah,Profesional,PT Marbun,+62 (0855) 532 0584
8558635279863282,dr. Kasiyah Yulianti,perempuan,"Bali, 16-08-1975",48,"Jl. Surapati No. 059
Surabaya, Lampung 96610",96610,2,19,Cerai hidup,Profesional,Perum Permadi Melani,+62 (716) 437 5959
3206520553497588,"Najwa Yolanda, S.E.I",perempuan,"Sulawesi Selatan, 22-11-1981",42,"Jl. Dipatiukur No. 640
Pekanbaru, Gorontalo 88537",88537,10,17,Menikah,Profesional,PD Gunarto Novitasari,+62 (044) 587-0743
6171219422339372,Satya Simanjuntak,laki-laki,"Aceh, 01-07-1977",46,"Jl. Sukajadi No. 10
Tomohon, Banten 60166",60166,13,7,Menikah,Profesional,PD Uyainah (Persero) Tbk,+62-125-454-2665
8237497702611579,R. Uchita Wahyuni,laki-laki,"Sulawesi Tengah, 04-02-1968",55,"Gang Veteran No. 72
Sawahlunto, Aceh 57321",57321,13,19,Menikah,Buruh,Perum Sihombing Namaga,+62 (61) 983 6012
1974830392089696,Gatra Nababan,laki-laki,"Kepulauan Riau, 31-07-1971",52,"Gang Kutisari Selatan No. 31
Tangerang Selatan, Papua 82770",82770,6,16,Cerai mati,Profesional,Perum Wahyuni Jailani Tbk,+62 (0948) 568-2469
1691067742431828,Cemani Jailani,laki-laki,"Gorontalo, 14-06-1991",32,"Gg. R.E Martadinata No. 50
Tebingtinggi, Maluku 36803",36803,2,14,Cerai hidup,Profesional,PT Fujiati Wibowo,+62 (23) 263 1705
5990306111688033,Lurhur Usamah,perempuan,"DI Yogyakarta, 26-03-1969",54,"Gang Antapani Lama No. 18
Mojokerto, Jawa Barat 43076",43076,3,5,Menikah,Pegawai Negeri,Perum Mangunsong,+62 (372) 916 9476
5006643339091590,"Queen Kuswandari, M.Kom.",perempuan,"Bali, 22-05-1963",60,"Jalan Jend. A. Yani No. 4
Medan, SU 44380",44380,19,4,Cerai hidup,Pegawai Negeri,PT Salahudin Pradana (Persero) Tbk,+62 (012) 014 8000
7550466356623139,Mala Rahmawati,perempuan,"Nusa Tenggara Timur, 29-08-1991",32,"Jl. Wonoayu No. 656
Bekasi, Banten 84951",84951,15,11,Menikah,Pegawai Swasta,PT Manullang Wulandari (Persero) Tbk,+62 (85) 497 7672
3824664153733533,Maria Wibowo,laki-laki,"Kepulauan Riau, 27-08-1990",33,"Jl. Pacuan Kuda No. 3
Padang, BT 81385",81385,17,3,Cerai mati,Buruh,PT Namaga,+62-091-376-5714
3405080657922893,Ajiono Suryono,laki-laki,"Lampung, 19-02-1993",30,"Gg. Rumah Sakit No. 43
Balikpapan, Jambi 96907",96907,19,16,Cerai hidup,Buruh,PD Sirait Rahayu,+62 (038) 543 1565
8511966548102673,"Caturangga Waluyo, S.Sos",laki-laki,"Kalimantan Tengah, 11-04-1996",27,"Gang Kutisari Selatan No. 4
Batu, Jawa Tengah 04493",04493,18,20,Cerai mati,Buruh,PT Prayoga,+62 (93) 947-8217
6868478973324823,Jarwi Thamrin,perempuan,"Nusa Tenggara Timur, 22-06-1975",48,"Gg. Moch. Toha No. 374
Pasuruan, Sulawesi Barat 08621",08621,2,7,Menikah,Buruh,CV Safitri Tbk,+62 (004) 832-3681
4618082036662810,"Rini Sinaga, S.Farm",perempuan,"Sulawesi Barat, 05-02-1965",58,"Jl. Ahmad Yani No. 48
Pariaman, BT 16794",16794,15,8,Menikah,Buruh,UD Siregar Marpaung Tbk,+62 (17) 392 1726
3419221680144434,Puji Padmasari,perempuan,"Sumatera Barat, 05-05-1981",42,"Gg. Suniaraja No. 9
Pontianak, Lampung 07770",07770,2,2,Menikah,Buruh,PD Namaga,+62-0494-586-9978
7009978954649787,Vera Zulkarnain,perempuan,"Gorontalo, 26-03-1986",37,"Jalan Waringin No. 73
Kota Administrasi Jakarta Pusat, Jawa Tengah 36473",36473,16,19,Menikah,Pengusaha,UD Dabukke Tbk,+62 (99) 245-9534
7153655822014251,Karen Rahimah,perempuan,"Kepulauan Riau, 15-06-1976",47,"Jalan Jayawijaya No. 319
Probolinggo, Maluku Utara 59449",59449,19,3,Cerai hidup,Pegawai Swasta,UD Haryanti Rahmawati (Persero) Tbk,+62-685-334-2014
2946510557102900,Paiman Pranowo,perempuan,"DI Yogyakarta, 25-12-1991",32,"Gg. Jend. Sudirman No. 1
Pematangsiantar, Aceh 37534",37534,12,19,Belum menikah,Buruh,PD Saptono Sihombing,+62-0159-491-5193
7839320984804106,Mulyanto Haryanti,perempuan,"Maluku, 16-09-1999",24,"Gg. Antapani Lama No. 706
Kota Administrasi Jakarta Selatan, BE 97724",97724,12,18,Belum menikah,Pengusaha,UD Pratama Tbk,+62 (0473) 930 4143
5174482604316037,Galih Nurdiyanti,laki-laki,"Papua, 10-04-1981",42,"Jalan Gegerkalong Hilir No. 292
Medan, PB 63838",63838,1,19,Cerai hidup,Pegawai Swasta,CV Uyainah (Persero) Tbk,+62 (492) 690 0604
7004503532820402,Vivi Nashiruddin,perempuan,"Gorontalo, 25-01-1994",29,"Jalan Monginsidi No. 05
Ambon, Papua Barat 27217",27217,17,10,Belum menikah,Pengusaha,UD Hastuti Mansur (Persero) Tbk,+62 (64) 259 5123
3998659140987431,"R.M. Caket Kuswandari, S.E.",perempuan,"Lampung, 28-09-1987",36,"Gang M.T Haryono No. 8
Blitar, Sulawesi Barat 44529",44529,5,1,Belum menikah,Pengusaha,CV Wastuti (Persero) Tbk,+62 (053) 821 0217
6826051382185822,Queen Budiman,perempuan,"Kalimantan Selatan, 08-05-1966",57,"Jalan HOS. Cokroaminoto No. 99
Kota Administrasi Jakarta Barat, Banten 76929",76929,3,2,Cerai mati,Pegawai Negeri,UD Wijaya Rahmawati,+62-02-845-5806
8267588286813515,Drs. Malika Pertiwi,laki-laki,"Nusa Tenggara Barat, 29-06-1995",28,"Jalan Moch. Toha No. 21
Tangerang Selatan, JB 42424",42424,14,10,Belum menikah,Buruh,UD Tarihoran Sihotang (Persero) Tbk,+62 (31) 047-4880
8646847638668627,Laras Andriani,perempuan,"Aceh, 02-08-1998",25,"Gang Jend. Sudirman No. 89
Kota Administrasi Jakarta Pusat, Jambi 13292",13292,15,20,Menikah,Pegawai Negeri,UD Permadi (Persero) Tbk,+62-55-086-0334
8387949093074913,"Samiah Hassanah, S.H.",perempuan,"Lampung, 10-09-1981",42,"Gang Pasteur No. 6
Sawahlunto, Sumatera Barat 10374",10374,8,8,Menikah,Pegawai Swasta,PD Usamah Tbk,+62-058-611-0259
1517085631146913,Gangsar Prakasa,laki-laki,"Lampung, 16-06-1991",32,"Jl. S. Parman No. 4
Bandung, SN 01013",01013,2,8,Cerai mati,Pengusaha,CV Maryati Prabowo Tbk,+62 (46) 481 1292
2404479243112425,Irwan Marpaung,perempuan,"DI Yogyakarta, 23-07-1992",31,"Gang Wonoayu No. 036
Pariaman, NT 60727",60727,5,11,Menikah,Pegawai Negeri,Perum Sihotang Damanik (Persero) Tbk,+62 (76) 698-8694
8715331337257898,Rahmi Mustofa,laki-laki,"Banten, 14-05-1961",62,"Jl. Sukabumi No. 595
Salatiga, Banten 38357",38357,19,8,Belum menikah,Buruh,PD Laksita Salahudin (Persero) Tbk,+62 (148) 728-6377
4211971799721523,Iriana Hariyah,laki-laki,"Bali, 09-05-1986",37,"Jl. Jend. A. Yani No. 69
Bekasi, ST 97159",97159,5,4,Cerai hidup,Pengusaha,PD Aryani (Persero) Tbk,+62-697-645-4431
4926779148957082,Hj. Wirda Susanti,perempuan,"Sulawesi Barat, 23-02-1984",39,"Gang Jend. A. Yani No. 3
Purwokerto, Kepulauan Riau 32284",32284,20,19,Cerai mati,Profesional,PD Tarihoran (Persero) Tbk,+62 (165) 585-7772
7201981166030679,"Rosman Sinaga, S.Sos",laki-laki,"Kalimantan Timur, 29-12-1961",62,"Jl. Kutisari Selatan No. 1
Surabaya, DKI Jakarta 99070",99070,5,4,Belum menikah,Pegawai Negeri,PT Hutapea,+62 (0643) 651 4154
4754641917599568,Artawan Widiastuti,perempuan,"Jawa Barat, 14-11-1992",31,"Gang Siliwangi No. 913
Samarinda, Kalimantan Tengah 47467",47467,8,16,Cerai mati,Pegawai Negeri,PT Handayani Halim,+62 (40) 432 9411
5148379214425115,Drs. Ghaliyati Sudiati,perempuan,"Banten, 23-06-1964",59,"Jalan Rajawali Timur No. 079
Kota Administrasi Jakarta Timur, SN 19592",19592,8,2,Cerai hidup,Pegawai Swasta,Perum Pangestu Budiman,+62 (0262) 969-1185
5708159308146683,Wawan Anggriawan,perempuan,"Jambi, 08-08-1999",24,"Gang Ir. H. Djuanda No. 3
Subulussalam, Sulawesi Tengah 22131",22131,10,3,Cerai mati,Pegawai Negeri,PD Wijaya Maheswara,+62 (040) 461 1869
6325396131075008,Tgk. Malika Simbolon,perempuan,"Nusa Tenggara Barat, 29-09-1965",58,"Gang Suryakencana No. 5
Singkawang, MA 16474",16474,15,20,Menikah,Pegawai Swasta,PD Siregar Tbk,+62 (088) 696-0697
